basin_id,kge,violation_burden,dominant_class,violation_counts,n_evaluable,aridity_class,landcover_class
10258500,-1.1763920196045645,0.2908072483445059,MagnitudeFailure,"{'R0': 177, 'R1': 1012, 'R2': 0, 'R3': 1390, 'R4': 8, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 1634, 'R2': 5479, 'R3': 1634, 'R4': 15, 'R5': 15, 'R6': 15}",,
10259000,0.31885080603145766,0.24196455731407362,TimingFailure,"{'R0': 0, 'R1': 106, 'R2': 0, 'R3': 2234, 'R4': 11, 'R5': 4, 'R6': 4}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
10259200,-0.43669382289682557,0.3258765787896293,MagnitudeFailure,"{'R0': 160, 'R1': 1642, 'R2': 17, 'R3': 2074, 'R4': 11, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 2452, 'R2': 5479, 'R3': 2452, 'R4': 15, 'R5': 15, 'R6': 15}",,
10263500,0.5459662103291388,0.141428310692775,TimingFailure,"{'R0': 0, 'R1': 83, 'R2': 0, 'R3': 958, 'R4': 10, 'R5': 1, 'R6': 1}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
10310500,0.26541563530919365,0.08761765702813339,TimingFailure,"{'R0': 0, 'R1': 17, 'R2': 0, 'R3': 56, 'R4': 9, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
10316500,0.7897802973432722,0.35250784380187555,BudgetScaleFailure,"{'R0': 0, 'R1': 237, 'R2': 0, 'R3': 2690, 'R4': 7, 'R5': 11, 'R6': 11}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
10329500,0.5452855376685745,0.1884580954119191,TimingFailure,"{'R0': 0, 'R1': 34, 'R2': 0, 'R3': 3176, 'R4': 11, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
10336645,0.6803056369518471,0.2011541904588081,MagnitudeFailure,"{'R0': 1409, 'R1': 1713, 'R2': 292, 'R3': 1744, 'R4': 7, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
10336660,0.4573659661232352,0.3083426763660383,BudgetScaleFailure,"{'R0': 974, 'R1': 1428, 'R2': 95, 'R3': 1293, 'R4': 6, 'R5': 8, 'R6': 8}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
10336740,0.24790013826671098,0.14320131410841394,TimingFailure,"{'R0': 0, 'R1': 317, 'R2': 0, 'R3': 792, 'R4': 12, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
10343500,0.39890293650592956,0.1482960915704117,TimingFailure,"{'R0': 766, 'R1': 1109, 'R2': 812, 'R3': 809, 'R4': 6, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
10348850,0.09269919413761896,0.0899642791958908,TimingFailure,"{'R0': 0, 'R1': 24, 'R2': 0, 'R3': 139, 'R4': 7, 'R5': 1, 'R6': 1}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
10396000,0.39039009428851146,0.1075517777835719,TimingFailure,"{'R0': 0, 'R1': 99, 'R2': 0, 'R3': 8, 'R4': 11, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
11098000,0.4850300701349557,0.265012512298245,MagnitudeFailure,"{'R0': 1790, 'R1': 2375, 'R2': 525, 'R3': 2542, 'R4': 6, 'R5': 0, 'R6': 2}","{'R0': 5479, 'R1': 5468, 'R2': 5479, 'R3': 5468, 'R4': 15, 'R5': 15, 'R6': 15}",,
11124500,0.5812018099754099,0.2648908215585441,MagnitudeFailure,"{'R0': 1913, 'R1': 1409, 'R2': 336, 'R3': 1868, 'R4': 9, 'R5': 0, 'R6': 1}","{'R0': 5479, 'R1': 4217, 'R2': 5479, 'R3': 4217, 'R4': 15, 'R5': 15, 'R6': 15}",,
11141280,0.5099748646596134,0.09123493164376538,TimingFailure,"{'R0': 0, 'R1': 496, 'R2': 1, 'R3': 80, 'R4': 8, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
11143000,0.5283453457880807,0.10024422252931105,TimingFailure,"{'R0': 0, 'R1': 5, 'R2': 0, 'R3': 187, 'R4': 10, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
11148900,0.350148254668197,0.1518887795334337,MagnitudeFailure,"{'R0': 1495, 'R1': 724, 'R2': 0, 'R3': 1232, 'R4': 4, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 3735, 'R2': 5479, 'R3': 3735, 'R4': 15, 'R5': 15, 'R6': 15}",,
11151300,0.08619567999173994,0.42245956483816727,MagnitudeFailure,"{'R0': 2999, 'R1': 3372, 'R2': 1011, 'R3': 3833, 'R4': 9, 'R5': 0, 'R6': 4}","{'R0': 5479, 'R1': 5303, 'R2': 5479, 'R3': 5303, 'R4': 15, 'R5': 15, 'R6': 15}",,
11162500,0.6000551636415412,0.1857047254017504,MagnitudeFailure,"{'R0': 1334, 'R1': 1529, 'R2': 318, 'R3': 2115, 'R4': 5, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
11176400,0.6198711072186713,0.21927109227461697,MagnitudeFailure,"{'R0': 231, 'R1': 1416, 'R2': 0, 'R3': 2548, 'R4': 5, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 3419, 'R2': 5479, 'R3': 3419, 'R4': 15, 'R5': 15, 'R6': 15}",,
11180500,0.21276764162212658,0.20574973367191943,MagnitudeFailure,"{'R0': 1595, 'R1': 663, 'R2': 5, 'R3': 1000, 'R4': 7, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 2440, 'R2': 5479, 'R3': 2440, 'R4': 15, 'R5': 15, 'R6': 15}",,
11180960,0.4253428739529046,0.19979006272943625,MagnitudeFailure,"{'R0': 1220, 'R1': 1242, 'R2': 0, 'R3': 1953, 'R4': 6, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 4118, 'R2': 5479, 'R3': 4118, 'R4': 15, 'R5': 15, 'R6': 15}",,
11224500,0.128460176737362,0.3921911037978603,MagnitudeFailure,"{'R0': 3052, 'R1': 1662, 'R2': 514, 'R3': 1955, 'R4': 8, 'R5': 0, 'R6': 6}","{'R0': 5479, 'R1': 3115, 'R2': 5479, 'R3': 3115, 'R4': 15, 'R5': 15, 'R6': 15}",,
11230500,0.8437415446040982,0.12280308363535229,TimingFailure,"{'R0': 0, 'R1': 483, 'R2': 0, 'R3': 1670, 'R4': 7, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
11237500,0.7081225486065004,0.23650992890751527,MagnitudeFailure,"{'R0': 1394, 'R1': 1942, 'R2': 10, 'R3': 2801, 'R4': 8, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5477, 'R2': 5479, 'R3': 5477, 'R4': 15, 'R5': 15, 'R6': 15}",,
11253310,0.1708170088996549,0.29009393323719557,MagnitudeFailure,"{'R0': 1766, 'R1': 1222, 'R2': 277, 'R3': 1531, 'R4': 11, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 2978, 'R2': 5479, 'R3': 2978, 'R4': 15, 'R5': 15, 'R6': 15}",,
11264500,0.8582514867261083,0.11921014436071929,MagnitudeFailure,"{'R0': 0, 'R1': 1079, 'R2': 0, 'R3': 2032, 'R4': 4, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
11266500,0.8273254877575061,0.1260223016017869,MagnitudeFailure,"{'R0': 0, 'R1': 883, 'R2': 0, 'R3': 2124, 'R4': 5, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
11274500,0.2891301361206894,0.2003928665961328,MagnitudeFailure,"{'R0': 1478, 'R1': 516, 'R2': 0, 'R3': 893, 'R4': 5, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 1762, 'R2': 5479, 'R3': 1762, 'R4': 15, 'R5': 15, 'R6': 15}",,
11274630,0.5659361137522481,0.211719940397274,MagnitudeFailure,"{'R0': 564, 'R1': 1230, 'R2': 22, 'R3': 2313, 'R4': 5, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 3401, 'R2': 5479, 'R3': 3401, 'R4': 15, 'R5': 15, 'R6': 15}",,
11284400,0.6062353287918014,0.21678988908387234,MagnitudeFailure,"{'R0': 29, 'R1': 1046, 'R2': 0, 'R3': 2197, 'R4': 9, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 3555, 'R2': 5479, 'R3': 3555, 'R4': 15, 'R5': 15, 'R6': 15}",,
11299600,0.4958403562306518,0.21169134862261987,MagnitudeFailure,"{'R0': 3, 'R1': 1157, 'R2': 0, 'R3': 2173, 'R4': 7, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 3282, 'R2': 5479, 'R3': 3282, 'R4': 15, 'R5': 15, 'R6': 15}",,
11381500,0.4695849900737674,0.044639706585317095,TimingFailure,"{'R0': 0, 'R1': 249, 'R2': 0, 'R3': 2, 'R4': 4, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
11383500,0.566093483177015,0.03934676991804205,TimingFailure,"{'R0': 0, 'R1': 3, 'R2': 0, 'R3': 45, 'R4': 4, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
11451100,0.4828219227987296,0.12704214908764505,MagnitudeFailure,"{'R0': 1009, 'R1': 1104, 'R2': 0, 'R3': 1942, 'R4': 2, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5327, 'R2': 5479, 'R3': 5327, 'R4': 15, 'R5': 15, 'R6': 15}",,
11468500,0.8093802035388629,0.13791185391842448,MagnitudeFailure,"{'R0': 989, 'R1': 1120, 'R2': 10, 'R3': 1344, 'R4': 5, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
11473900,0.6572806821025119,0.17270096211508879,MagnitudeFailure,"{'R0': 0, 'R1': 1642, 'R2': 0, 'R3': 2790, 'R4': 6, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
11475560,0.5445816702921696,0.11089441069364413,TimingFailure,"{'R0': 145, 'R1': 223, 'R2': 0, 'R3': 963, 'R4': 8, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
11476600,0.9159963278302923,0.09826610695382369,MagnitudeFailure,"{'R0': 46, 'R1': 690, 'R2': 0, 'R3': 1937, 'R4': 3, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
11478500,0.7122412305993255,0.06067495806499274,TimingFailure,"{'R0': 74, 'R1': 240, 'R2': 3, 'R3': 549, 'R4': 4, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
11480390,0.6935850342274714,0.12313102232287156,MagnitudeFailure,"{'R0': 426, 'R1': 567, 'R2': 0, 'R3': 1464, 'R4': 5, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 4505, 'R2': 5479, 'R3': 4505, 'R4': 15, 'R5': 15, 'R6': 15}",,
11481200,0.6985145358630043,0.10029463144995177,TimingFailure,"{'R0': 392, 'R1': 633, 'R2': 8, 'R3': 622, 'R4': 6, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
11482500,0.8397038725846817,0.09852858098888397,TimingFailure,"{'R0': 32, 'R1': 168, 'R2': 0, 'R3': 1022, 'R4': 7, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
11522500,0.6883077528200938,0.07803474739046924,TimingFailure,"{'R0': 19, 'R1': 182, 'R2': 18, 'R3': 217, 'R4': 7, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
11523200,0.6515459782841055,0.07732380778557088,TimingFailure,"{'R0': 174, 'R1': 348, 'R2': 9, 'R3': 243, 'R4': 6, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
11528700,0.7817587121126335,0.1028567952094143,TimingFailure,"{'R0': 0, 'R1': 172, 'R2': 0, 'R3': 1216, 'R4': 7, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
11532500,0.8803601751646393,0.0419802014618587,TimingFailure,"{'R0': 0, 'R1': 8, 'R2': 0, 'R3': 141, 'R4': 4, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
12010000,0.6282113630613132,0.06293119182332543,TimingFailure,"{'R0': 0, 'R1': 125, 'R2': 0, 'R3': 97, 'R4': 6, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
12013500,0.9090213832766819,0.12309163125005432,TimingFailure,"{'R0': 4, 'R1': 85, 'R2': 4, 'R3': 610, 'R4': 11, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
12020000,0.5298061845076952,0.14286931052764235,TimingFailure,"{'R0': 0, 'R1': 84, 'R2': 0, 'R3': 647, 'R4': 7, 'R5': 3, 'R6': 3}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
12025000,0.8439440231050785,0.03821865303887571,TimingFailure,"{'R0': 0, 'R1': 26, 'R2': 0, 'R3': 344, 'R4': 3, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
12025700,0.7927767093849769,0.07156849963931548,TimingFailure,"{'R0': 0, 'R1': 27, 'R2': 0, 'R3': 161, 'R4': 7, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
12035000,0.7799439096555282,0.16263482213473088,BudgetScaleFailure,"{'R0': 0, 'R1': 6, 'R2': 0, 'R3': 22, 'R4': 7, 'R5': 5, 'R6': 5}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
12040500,0.7111930325118301,0.13531492538610626,BudgetScaleFailure,"{'R0': 0, 'R1': 8, 'R2': 0, 'R3': 68, 'R4': 6, 'R5': 4, 'R6': 4}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
12041200,0.7960867353557537,0.07712912505757916,TimingFailure,"{'R0': 0, 'R1': 11, 'R2': 0, 'R3': 25, 'R4': 8, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
12043000,0.7401137794886113,0.09343206528824342,TimingFailure,"{'R0': 0, 'R1': 9, 'R2': 0, 'R3': 287, 'R4': 9, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
12048000,0.7375640134816996,0.07884998131393459,TimingFailure,"{'R0': 0, 'R1': 10, 'R2': 0, 'R3': 92, 'R4': 8, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
12054000,0.7062999582189905,0.27003015844045225,BudgetScaleFailure,"{'R0': 0, 'R1': 75, 'R2': 0, 'R3': 54, 'R4': 8, 'R5': 10, 'R6': 10}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
12056500,0.7413503709925522,0.2705255564536455,BudgetScaleFailure,"{'R0': 0, 'R1': 48, 'R2': 0, 'R3': 100, 'R4': 8, 'R5': 10, 'R6': 10}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
12073500,0.5909118332495515,0.08243422939535369,TimingFailure,"{'R0': 10, 'R1': 926, 'R2': 10, 'R3': 24, 'R4': 6, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
12082500,0.6308261287407921,0.04777548909689811,TimingFailure,"{'R0': 0, 'R1': 2, 'R2': 0, 'R3': 4, 'R4': 5, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
12092000,0.6663156602406699,0.11501577451568325,TimingFailure,"{'R0': 0, 'R1': 0, 'R2': 0, 'R3': 28, 'R4': 8, 'R5': 2, 'R6': 2}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
12095000,0.8431646442837898,0.04072866963905475,TimingFailure,"{'R0': 0, 'R1': 5, 'R2': 0, 'R3': 96, 'R4': 4, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
12114500,0.7671320829649563,0.15577051773437975,BudgetScaleFailure,"{'R0': 0, 'R1': 0, 'R2': 0, 'R3': 130, 'R4': 6, 'R5': 5, 'R6': 5}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
12115000,0.8339426733191391,0.18501985937649382,BudgetScaleFailure,"{'R0': 0, 'R1': 0, 'R2': 0, 'R3': 156, 'R4': 5, 'R5': 7, 'R6': 7}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
12115500,0.5871577656017253,0.24651700431952303,BudgetScaleFailure,"{'R0': 0, 'R1': 2, 'R2': 0, 'R3': 321, 'R4': 5, 'R5': 10, 'R6': 10}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
12117000,0.7977506374493145,0.03866885684735657,TimingFailure,"{'R0': 0, 'R1': 0, 'R2': 0, 'R3': 22, 'R4': 4, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
12141300,0.688808738672241,0.1645642670282203,TimingFailure,"{'R0': 0, 'R1': 2, 'R2': 0, 'R3': 100, 'R4': 9, 'R5': 4, 'R6': 4}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
12143600,0.6861967202710213,0.059020154877063066,TimingFailure,"{'R0': 0, 'R1': 0, 'R2': 0, 'R3': 72, 'R4': 4, 'R5': 1, 'R6': 1}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
12144000,0.7606533552065325,0.057820770213542615,TimingFailure,"{'R0': 0, 'R1': 1, 'R2': 0, 'R3': 25, 'R4': 6, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
12145500,0.8154106204762464,0.07268271060933955,TimingFailure,"{'R0': 0, 'R1': 17, 'R2': 0, 'R3': 579, 'R4': 6, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
12147500,0.6553757638075235,0.3242527746634335,BudgetScaleFailure,"{'R0': 0, 'R1': 5, 'R2': 0, 'R3': 12, 'R4': 8, 'R5': 13, 'R6': 13}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
12147600,0.4928788327302389,0.4093534621368167,BudgetScaleFailure,"{'R0': 0, 'R1': 34, 'R2': 0, 'R3': 690, 'R4': 11, 'R5': 15, 'R6': 15}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
12167000,0.8664626377868386,0.2115314751562242,BudgetScaleFailure,"{'R0': 0, 'R1': 7, 'R2': 0, 'R3': 70, 'R4': 8, 'R5': 7, 'R6': 7}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
12175500,0.6741920337641862,0.17192396944176466,BudgetScaleFailure,"{'R0': 0, 'R1': 6, 'R2': 0, 'R3': 13, 'R4': 8, 'R5': 5, 'R6': 5}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
12178100,0.6012733033303885,0.10596128942542522,TimingFailure,"{'R0': 0, 'R1': 10, 'R2': 0, 'R3': 36, 'R4': 9, 'R5': 1, 'R6': 1}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
12186000,0.6479237576912972,0.08748728912992465,TimingFailure,"{'R0': 0, 'R1': 4, 'R2': 0, 'R3': 64, 'R4': 9, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
12189500,0.6341756664898441,0.07642513840725193,TimingFailure,"{'R0': 0, 'R1': 5, 'R2': 0, 'R3': 4, 'R4': 8, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
12358500,0.8674223061533014,0.08083157336670752,TimingFailure,"{'R0': 0, 'R1': 29, 'R2': 0, 'R3': 149, 'R4': 8, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
12374250,0.4549989581374969,0.14269201018607844,TimingFailure,"{'R0': 176, 'R1': 992, 'R2': 356, 'R3': 296, 'R4': 10, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
12375900,0.8491086212398831,0.09643747990161569,TimingFailure,"{'R0': 0, 'R1': 1, 'R2': 0, 'R3': 45, 'R4': 10, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
12377150,0.8475910270236655,0.22172624479614805,BudgetScaleFailure,"{'R0': 0, 'R1': 2, 'R2': 0, 'R3': 466, 'R4': 8, 'R5': 7, 'R6': 7}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
12381400,0.9032433413670207,0.07711521914843689,TimingFailure,"{'R0': 0, 'R1': 23, 'R2': 0, 'R3': 743, 'R4': 6, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
12383500,0.8670380663624824,0.09685465717588368,TimingFailure,"{'R0': 0, 'R1': 0, 'R2': 0, 'R3': 62, 'R4': 10, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
12388400,0.7381590890807104,0.04038971310371201,TimingFailure,"{'R0': 0, 'R1': 33, 'R2': 0, 'R3': 55, 'R4': 4, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
12390700,0.7633958587079898,0.09439678773498814,TimingFailure,"{'R0': 0, 'R1': 25, 'R2': 0, 'R3': 308, 'R4': 9, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
12411000,0.7863919320452719,0.10066139980357902,TimingFailure,"{'R0': 0, 'R1': 12, 'R2': 0, 'R3': 196, 'R4': 10, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
12414500,0.882220009489345,0.08855630589523635,TimingFailure,"{'R0': 0, 'R1': 4, 'R2': 0, 'R3': 105, 'R4': 9, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
12447390,0.6371670041893365,0.09298186147976255,TimingFailure,"{'R0': 0, 'R1': 46, 'R2': 0, 'R3': 598, 'R4': 8, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
12451000,0.5721927458631193,0.02110743183931722,TimingFailure,"{'R0': 0, 'R1': 4, 'R2': 0, 'R3': 75, 'R4': 2, 'R5': 0, 'R6': 0}","{'R0': 5479, 'R1': 5479, 'R2': 5479, 'R3': 5479, 'R4': 15, 'R5': 15, 'R6': 15}",,
